SP,RP,TI,TT,UT,LMS,CML,MLR,RP,TI,TT,UT,LMS,CML,MLR
0.9080086,0.9196695,1,0.999721,0.99842495,1,1,0.5173092,0.9094576,1,0,0,0,0.7635468,0.7204324
0.908056,0.91972876,1,0.999721,0.99684626,1,1,0.51733446,0.9094576,1,0,0,0,0.7586207,0.7204209
0.9081034,0.91978794,1,0.999721,0.99684626,1,1,0.51735955,0.9094576,1,0,0,0,0.7536946,0.7204094
0.9081508,0.9198274,1,0.9989645,1,1,1,0.51738477,0.9094576,1,0,0,0,0.74876845,0.7203979
0.90819824,0.91988665,1,0.999721,0.99684745,1,1,0.51741,0.9094576,1,0,0,0,0.74384236,0.7203864
0.9082456,0.91994584,1,0.999721,0.99684626,1,1,0.5174352,0.9094576,1,0,0,0,0.7389163,0.7203749
0.90829307,0.9199853,1,0.016510963,0.9984225,1,1,0.51746035,0.9094576,1,0,0,0,0.7339902,0.7203634
0.90834045,0.92004454,1,0.999721,0.99842495,1,1,0.5174855,0.9094576,1,0,0,0,0.72906405,0.7203519
0.9083879,0.9201037,1,0.999721,0.99684626,1,1,0.5175108,0.9094576,1,0,0,0,0.7241379,0.7203404
0.9084353,0.920163,1,0.999721,0.99684626,1,1,0.51753587,0.9094576,1,0,0,0,0.7192118,0.72032887
0.9084827,0.92020243,1,0.9989645,1,1,1,0.5175611,0.9094576,1,0,0,0,0.71428573,0.72031736
0.9085301,0.9202616,1,0.999721,0.99684745,1,1,0.51758635,0.9094576,1,0,0,0,0.70935965,0.7203059
0.9085775,0.92032087,1,0.999721,0.99684626,1,1,0.5176114,0.9094576,1,0,0,0,0.7044335,0.72029436
0.90862495,0.9203603,1,0.016510367,0.9984225,1,1,0.51763666,0.9094576,1,0,0,0,0.69950736,0.7202829
0.90867233,0.9204196,1,0.999721,0.99842495,1,1,0.5176617,0.9094576,1,0,0,0,0.6945813,0.7202714
0.9087198,0.92047876,1,0.999721,0.99684626,1,1,0.51768696,0.9094576,1,0,0,0,0.6896552,0.7202599
0.90876716,0.9205182,1,0.9989645,0.996845,1,1,0.5177122,0.9094576,1,0,0,0,0.6847291,0.7202484
0.90881455,0.92055774,1,0.016509414,0.9921138,1,1,0.5177372,0.9094576,1,0,0,0,0.67980295,0.7202369
0.908862,0.9205972,1,0.01650852,0.98738134,1,1,0.5177624,0.9094576,1,0,0,0,0.6748768,0.72022545
0.9089094,0.92063665,1,0.016507447,0.98738134,1,1,0.5177876,0.9094576,1,0,0,0,0.6699507,0.72021395
0.9089568,0.9206762,1,0.016506255,0.98738134,1,1,0.5178127,0.9094576,1,0,0,0,0.66502464,0.72020245
0.9090042,0.92071563,1,0.016505003,0.98738134,1,1,0.5178379,0.9094576,1,0,0,0,0.66009855,0.720191
0.90905166,0.9207551,1,0.016503632,0.98738134,1,1,0.51786304,0.9094576,1,0,0,0,0.6551724,0.7201795
0.90909904,0.92079455,1,0.016502142,0.98738134,1,1,0.5178881,0.9094576,1,0,0,0,0.6502463,0.720168
0.9091464,0.92083406,1,0.01650089,0.98738134,1,1,0.51791334,0.9094576,1,0,0,0,0.6453202,0.72015655
0.9091939,0.9208735,1,0.01650083,0.9873814,1,1,0.5179385,0.9094576,1,0,0,0,0.6403941,0.72014505
0.90924126,0.920913,1,0.016500771,0.9873814,1,1,0.5179635,0.9094576,1,0,0,0,0.635468,0.72013354
0.9092887,0.9209525,1,0.016500711,0.9873814,1,1,0.51798874,0.9094576,1,0,0,0,0.6305419,0.7201221
0.9093361,0.92099196,1,0.016500711,0.9873814,1,1,0.51801383,0.9094576,1,0,0,0,0.6256158,0.72011065
0.90938354,0.9210314,1,0.016500771,0.9873814,1,1,0.51803887,0.9094576,1,0,0,0,0.62068963,0.7200991
0.9094309,0.9210709,1,0.01650083,0.9873814,1,1,0.51806414,0.9094576,1,0,0,0,0.61576355,0.72008765
0.9094783,0.9211104,1,0.01650107,0.9873814,1,1,0.5180892,0.9094576,1,0,0,0,0.61083746,0.7200762
0.90952575,0.92114985,1,0.016501248,0.9873814,1,1,0.5181142,0.9094576,1,0,0,0,0.6059114,0.72006476
0.90957314,0.9211893,1,0.016501546,0.9873814,1,1,0.5181395,0.9094576,1,0,0,0,0.6009852,0.72005326
0.9096206,0.9212288,1,0.016501963,0.9873814,1,1,0.5181646,0.9094576,1,0,0,0,0.5960591,0.72004175
0.90966797,0.9212683,1,0.01650238,0.9873814,1,1,0.5181896,0.9094576,1,0,0,0,0.591133,0.7200303
0.9097154,0.92130774,1,0.016502917,0.9873814,1,1,0.5182148,0.9094576,1,0,0,0,0.5862069,0.72001886
0.9097628,0.9213472,1,0.016503453,0.9873814,1,1,0.51824,0.9094576,1,0,0,0,0.5812808,0.72000736
0.9098102,0.9213867,1,0.016504109,0.9873814,1,1,0.518265,0.9094576,1,0,0,0,0.5763547,0.7199959
0.90985763,0.9214262,1,0.016504765,0.9873814,1,1,0.51829004,0.9094576,1,0,0,0,0.57142854,0.7199845
0.909905,0.92146564,1,0.016505599,0.9873814,1,1,0.51831514,0.9094576,1,0,0,0,0.56650245,0.71997297
0.90995246,0.92150515,1,0.016506374,0.9873814,1,1,0.51834035,0.9094576,1,0,0,0,0.56157637,0.7199615
0.90999985,0.9215446,1,0.016507208,0.9873814,1,1,0.5183654,0.9094576,1,0,0,0,0.5566503,0.7199501
0.9100473,0.92158407,1,0.016508162,0.9873814,1,1,0.51839054,0.9094576,1,0,0,0,0.55172414,0.71993864
0.9100947,0.9216236,1,0.016509056,0.9873814,1,1,0.5184156,0.9094576,1,0,0,0,0.54679805,0.7199272
0.91014206,0.92166305,1,0.01651001,0.9873814,1,1,0.5184406,0.9094576,1,0,0,0,0.5418719,0.71991575
0.9101895,0.9217025,1,0.016510963,0.9873814,1,1,0.5184657,0.9094576,1,0,0,0,0.5369458,0.7199043
0.9102369,0.92174196,1,0.016511798,0.9873814,1,1,0.5184908,0.9094576,1,0,0,0,0.53201973,0.71989274
0.91028434,0.9217815,1,0.016512573,0.9873814,1,1,0.5185158,0.9094576,1,0,0,0,0.5270936,0.7198813
0.9103317,0.92182094,1,0.016513228,0.9873814,1,1,0.51854086,0.9094576,1,0,0,0,0.5221675,0.71986985
0.9103792,0.9218604,1,0.016513586,0.9873814,1,1,0.518566,0.9094576,1,0,0,0,0.51724136,0.7198584
0.91042656,0.9218999,1,0.016513646,0.9873814,1,1,0.51859105,0.9094576,1,0,0,0,0.5123153,0.71984696
0.91047394,0.9219394,1,0.016513348,0.9873814,1,1,0.5186161,0.9094576,1,0,0,0,0.5073892,0.7198355
0.9105214,0.92197883,1,0.016512692,0.98738134,1,1,0.5186412,0.9094576,1,0,0,0,0.5024631,0.7198241
0.9105688,0.9220183,1,0.016511798,0.98738134,1,1,0.51866627,0.9094576,1,0,0,0,0.49753696,0.71981263
0.9106162,0.9220578,1,0.016510665,0.98738134,1,1,0.5186913,0.9094576,1,0,0,0,0.49261087,0.7198012
0.9106636,0.92209727,1,0.016509354,0.98738134,1,1,0.5187164,0.9094576,1,0,0,0,0.48768473,0.71978974
0.91071105,0.9221367,1,0.016507804,0.98738134,1,1,0.5187414,0.9094576,1,0,0,0,0.48275864,0.7197783
0.91075844,0.922154,1,0.99884266,0.9999878,1,1,0.5187665,0.9094576,1,0,0,0,0.4778325,0.71976686
0.9108058,0.922196,1,0.016428053,0.9905496,1,1,0.51879156,0.9094576,1,0,0,0,0.4729064,0.7197554
0.91085327,0.92221326,1,0.9989213,0.99998087,1,1,0.5188166,0.9094576,1,0,0,0,0.46798033,0.71974397
0.91090065,0.92225516,1,0.9892543,0.9999857,1,1,0.51884174,0.9094576,1,0,0,0,0.46305418,0.7197325
0.9109481,0.92227244,1,0.9989213,0.9999865,1,1,0.5188668,0.9094576,1,0,0,0,0.4581281,0.71972114
0.9109955,0.92231685,1,0.995935,0.9999964,1,1,0.5188917,0.9094576,1,0,0,0,0.453202,0.71970975
0.9110429,0.92233413,1,0.9989213,0.9999764,1,1,0.5189167,0.9094576,1,0,0,0,0.44827586,0.7196983
0.9110903,0.92233413,1,0,0,0,0.9910714,0.5185746,0.9094576,1,0,0,0,0.44334978,0.71968687
0.9111377,0.92233413,1,0,0,0,0.98214287,0.51841605,0.9094576,1,0,0,0,0.43842363,0.7196754
0.91118515,0.92233413,1,0,0,0,0.97321427,0.5182575,0.9094576,1,0,0,0,0.43349755,0.719664
0.91123253,0.92233413,1,0,0,0,0.96428573,0.51809895,0.9094576,1,0,0,0,0.42857146,0.71965253
0.91128,0.92233413,1,0,0,0,0.95535713,0.51794046,0.9094576,1,0,0,0,0.42364532,0.7196411
0.91132736,0.92233413,1,0,0,0,0.94642854,0.517782,0.9094576,1,0,0,0,0.41871923,0.7196297
0.91137475,0.92233413,1,0,0,0,0.9375,0.51762354,0.9094576,1,0,0,0,0.4137931,0.71961826
0.9114222,0.92233413,1,0,0,0,0.9285714,0.517465,0.9094576,1,0,0,0,0.408867,0.7196069
0.9114696,0.92233413,1,0,0,0,0.91964287,0.5173067,0.9094576,1,0,0,0,0.40394092,0.71959543
0.911517,0.92233413,1,0,0,0,0.91071427,0.51714814,0.9094576,1,0,0,0,0.39901477,0.719584
0.9115644,0.92233413,1,0,0,0,0.90178573,0.5169898,0.9094576,1,0,0,0,0.3940887,0.71957254
0.91161186,0.92233413,1,0,0,0,0.89285713,0.5168314,0.9094576,1,0,0,0,0.3891626,0.71956116
0.91165924,0.92233413,1,0,0,0,0.88392854,0.5166731,0.9094576,1,0,0,0,0.38423645,0.7195498
0.9117066,0.92233413,1,0,0,0,0.875,0.51651466,0.9094576,1,0,0,0,0.37931037,0.71953833
0.9117541,0.92233413,1,0,0,0,0.8660714,0.51635635,0.9094576,1,0,0,0,0.37438422,0.7195269
0.91180146,0.92233413,1,0,0,0,0.85714287,0.516198,0.9094576,1,0,0,0,0.36945814,0.7195155
0.9118489,0.92233413,1,0,0,0,0.84821427,0.5160398,0.9094576,1,0,0,0,0.36453205,0.7195041
0.9118963,0.92233413,1,0,0,0,0.83928573,0.5158814,0.9094576,1,0,0,0,0.3596059,0.7194927
0.91194373,0.92233413,1,0,0,0,0.83035713,0.5157232,0.9094576,1,0,0,0,0.35467982,0.7194812
0.9119911,0.92233413,1,0,0,0,0.82142854,0.51556486,0.9094576,1,0,0,0,0.34975368,0.71946985
0.9120385,0.92233413,1,0,0,0,0.8125,0.5154067,0.9094576,1,0,0,0,0.3448276,0.71945846
0.91208595,0.92233413,1,0,0,0,0.8035714,0.5152485,0.9094576,1,0,0,0,0.3399015,0.719447
0.91213334,0.92233413,1,0,0,0,0.79464287,0.51509035,0.9094576,1,0,0,0,0.33497536,0.71943563
0.9121808,0.92233413,1,0,0,0,0.78571427,0.5149321,0.9094576,1,0,0,0,0.33004928,0.71942425
0.91222817,0.92233413,1,0,0,0,0.77678573,0.5147739,0.9094576,1,0,0,0,0.3251232,0.7194128
0.9122756,0.92233413,1,0,0,0,0.76785713,0.5146157,0.9094576,1,0,0,0,0.32019705,0.7194015
0.912323,0.92233413,1,0,0,0,0.75892854,0.5144577,0.9094576,1,0,0,0,0.31527096,0.71939003
0.9123704,0.92233413,1,0,0,0,0.75,0.5142995,0.9094576,1,0,0,0,0.31034482,0.7193786
0.9124178,0.92233413,1,0,0,0,0.7410714,0.51414144,0.9094576,1,0,0,0,0.30541873,0.7193672
0.9124652,0.92233413,1,0,0,0,0.7321428,0.51398325,0.9094576,1,0,0,0,0.30049264,0.7193558
0.91251266,0.92233413,1,0,0,0,0.72321427,0.51382524,0.9094576,1,0,0,0,0.2955665,0.71934444
0.91256005,0.92233413,1,0,0,0,0.71428573,0.5136672,0.9094576,1,0,0,0,0.2906404,0.71933305
0.9126075,0.92233413,1,0,0,0,0.70535713,0.51350915,0.9094576,1,0,0,0,0.28571427,0.7193216
0.9126549,0.92233413,1,0,0,0,0.69642854,0.5133512,0.9094576,1,0,0,0,0.28078818,0.7193103
0.91270226,0.92233413,1,0,0,0,0.6875,0.51319313,0.9094576,1,0,0,0,0.2758621,0.71929884
0.9127497,0.92233413,1,0,0,0,0.6785714,0.5130351,0.9094576,1,0,0,0,0.27093595,0.71928746
0.9127971,0.92233413,1,0,0,0,0.6696428,0.5128771,0.9094576,1,0,0,0,0.26600987,0.7192761
0.91284454,0.92233413,1,0,0,0,0.66071427,0.5127193,0.9094576,1,0,0,0,0.26108378,0.7192647
0.9128919,0.92233413,1,0,0,0,0.65178573,0.5125612,0.9094576,1,0,0,0,0.25615764,0.7192533
0.91293937,0.92233413,1,0,0,0,0.64285713,0.51240337,0.9094576,1,0,0,0,0.25123155,0.71924186
0.91298676,0.92233413,1,0,0,0,0.63392854,0.51224536,0.9094576,1,0,0,0,0.2463054,0.71923053
0.91303414,0.92233413,1,0,0,0,0.625,0.51208746,0.9094576,1,0,0,0,0.24137932,0.71921915
0.9130816,0.92233413,1,0,0,0,0.6160714,0.51192963,0.9094576,1,0,0,0,0.23645324,0.71920776
0.913129,0.92233413,1,0,0,0,0.6071428,0.5117718,0.9094576,1,0,0,0,0.23152709,0.7191964
0.9131764,0.92233413,1,0,0,0,0.59821427,0.5116139,0.9094576,1,0,0,0,0.226601,0.719185
0.9132238,0.92233413,1,0,0,0,0.58928573,0.5114561,0.9094576,1,0,0,0,0.22167492,0.71917367
0.91327125,0.92233413,1,0,0,0,0.58035713,0.51129824,0.9094576,1,0,0,0,0.21674877,0.7191622
0.91331863,0.92233413,1,0,0,0,0.57142854,0.5111405,0.9095723,1,0.9990546,0.012263536,1,1,0.71920276
0.913366,0.92233413,1,0,0,0,0.5625,0.5109827,0.90968704,1,0.9990546,0.99511015,1,1,0.71921736
0.91341347,0.92233413,1,0,0,0,0.5535714,0.510825,0.9098018,1,0.9990546,0.99511015,1,1,0.71923196
0.91346085,0.92237604,1,0.016409695,0.006270349,1,1,0.51103354,0.90991646,1,0.9990546,0.99511015,1,1,0.7192465
0.9134747,0.9223933,1,0.9909655,0.9999853,1,1,0.5110409,0.90994996,1,0.999288,0.9975506,1,1,0.71925074
0.9135083,0.9224353,1,0.9923802,0.9999907,1,1,0.5110589,0.9100312,1,0.9991324,0.9999798,1,1,0.71926105
0.9135221,0.92245257,1,0.9929304,0.99998844,1,1,0.5110662,0.91006464,1,0.999288,0.99997914,1,1,0.71926534
0.9135557,0.922497,1,0.9896293,0.9999863,1,1,0.51108414,0.9101459,1,0.9991324,0.9999847,1,1,0.71927565
0.9135695,0.9225142,1,0.99175143,0.9999865,1,1,0.5110916,0.9101794,1,0.999288,0.9999723,1,1,0.7192799
0.9136051,0.9225142,1,0,0,0,0.9910714,0.51074433,0.9102654,1,0.9991324,0.99998176,1,1,0.71929085
0.9136525,0.9225142,1,0,0,0,0.98214287,0.5105867,0.9103801,1,0.9990546,0.99766153,1,1,0.7193054
0.9136999,0.9225142,1,0,0,0,0.97321427,0.510429,0.9104566,1,0.025662899,0.9975531,1,1,0.71931994
0.9137473,0.9225142,1,0,0,0,0.96428573,0.5102713,0.9105713,1,0.9990546,0.997557,1,1,0.7193345
0.9137947,0.9225142,1,0,0,0,0.95535713,0.51011366,0.910686,1,0.9990566,0.99511015,1,1,0.7193491
0.91384214,0.9225142,1,0,0,0,0.94642854,0.5099561,0.9108007,1,0.9990566,0.99511015,1,1,0.71936363
0.9138895,0.9225142,1,0,0,0,0.9375,0.5097984,0.91091543,1,0.9990566,0.99511015,1,1,0.7193782
0.913937,0.9225142,1,0,0,0,0.9285714,0.50964075,0.9109919,1,0.025661886,0.9975531,1,1,0.7193928
0.91398436,0.9225142,1,0,0,0,0.91964287,0.5094832,0.91110665,1,0.9990566,0.997557,1,1,0.7194073
0.9140318,0.9225142,1,0,0,0,0.91071427,0.50932574,0.9112213,1,0.9990566,0.99511015,1,1,0.71942186
0.9140792,0.9225142,1,0,0,0,0.90178573,0.509168,0.91133606,1,0.9990566,0.99511015,1,1,0.7194364
0.9141266,0.9225142,1,0,0,0,0.89285713,0.5090105,0.91141254,1,0.9982824,0.999998,1,1,0.71945095
0.914174,0.9225142,1,0,0,0,0.88392854,0.50885296,0.9115272,1,0.9990566,0.9951121,1,1,0.7194655
0.9142214,0.9225142,1,0,0,0,0.875,0.5086955,0.91164196,1,0.9990566,0.99511015,1,1,0.71948004
0.91426885,0.9225142,1,0,0,0,0.8660714,0.50853795,0.9117184,1,0.02566129,0.9975531,1,1,0.7194946
0.91431624,0.9225142,1,0,0,0,0.85714287,0.5083804,0.91183317,1,0.9990585,0.997557,1,1,0.7195091
0.9143637,0.9225142,1,0,0,0,0.84821427,0.5082231,0.91194785,1,0.9990585,0.99511015,1,1,0.71952367
0.91441107,0.9225142,1,0,0,0,0.83928573,0.5080656,0.9120626,1,0.9990585,0.99511015,1,1,0.7195382
0.91445845,0.9225142,1,0,0,0,0.83035713,0.5079082,0.91213906,1,0.9982804,0.999998,1,1,0.71955276
0.9145059,0.9225142,1,0,0,0,0.82142854,0.50775075,0.91225374,1,0.9990585,0.9951121,1,1,0.7195673
0.9145533,0.9225142,1,0,0,0,0.8125,0.5075934,0.9123685,1,0.9990585,0.99511015,1,1,0.71958184
0.91460073,0.9225142,1,0,0,0,0.8035714,0.50743604,0.91244495,1,0.025660872,0.9975531,1,1,0.7195964
0.9146481,0.9225142,1,0,0,0,0.79464287,0.5072787,0.9125597,1,0.9990585,0.997557,1,1,0.7196109
0.91469556,0.9225142,1,0,0,0,0.78571427,0.5071213,0.91267437,1,0.9990585,0.99511015,1,1,0.7196255
0.91474295,0.9225142,1,0,0,0,0.77678573,0.50696397,0.9127891,1,0.9990585,0.99511015,1,1,0.71963996
0.91479033,0.9225142,1,0,0,0,0.76785713,0.5068066,0.9128656,1,0.9982804,0.999998,1,1,0.7196545
0.9148378,0.9225142,1,0,0,0,0.75892854,0.50664926,0.91298026,1,0.9990585,0.9951121,1,1,0.71966904
0.91488516,0.9225142,1,0,0,0,0.75,0.50649214,0.913095,1,0.9990585,0.99511015,1,1,0.7196835
0.9149326,0.9225142,1,0,0,0,0.7410714,0.5063348,0.91317147,1,0.025660515,0.9975531,1,1,0.7196981
0.91498,0.9225142,1,0,0,0,0.7321428,0.5061776,0.91328615,1,0.99906045,0.997557,1,1,0.7197126
0.91502744,0.9225142,1,0,0,0,0.72321427,0.5060203,0.9134009,1,0.99906045,0.99511015,1,1,0.71972716
0.9150748,0.9225142,1,0,0,0,0.71428573,0.5058631,0.9135156,1,0.99906045,0.99511015,1,1,0.71974164
0.9151222,0.9225142,1,0,0,0,0.70535713,0.5057059,0.9135921,1,0.9982804,0.999998,1,1,0.7197562
0.91516966,0.9225142,1,0,0,0,0.69642854,0.5055487,0.9137068,1,0.99906045,0.9951121,1,1,0.71977067
0.91521704,0.9225142,1,0,0,0,0.6875,0.5053916,0.9138215,1,0.99906045,0.99511015,1,1,0.7197852
0.9152645,0.9225142,1,0,0,0,0.6785714,0.50523436,0.913898,1,0.025660276,0.9975531,1,1,0.7197997
0.9153119,0.9225142,1,0,0,0,0.6696428,0.5050772,0.9140127,1,0.99906045,0.997557,1,1,0.71981424
0.9153593,0.9225142,1,0,0,0,0.66071427,0.5049202,0.9141274,1,0.99906045,0.99511015,1,1,0.7198287
0.9154067,0.9225142,1,0,0,0,0.65178573,0.504763,0.91424215,1,0.99906045,0.99511015,1,1,0.71984327
0.9154541,0.9225142,1,0,0,0,0.64285713,0.504606,0.9143186,1,0.9982804,0.999998,1,1,0.7198578
0.91550153,0.9225142,1,0,0,0,0.63392854,0.50444883,0.9144333,1,0.99906045,0.9951121,1,1,0.71987224
0.9155489,0.9225142,1,0,0,0,0.625,0.50429183,0.91454804,1,0.99906045,0.99511015,1,1,0.7198868
0.91559637,0.9225142,1,0,0,0,0.6160714,0.5041348,0.9146245,1,0.025660157,0.9975531,1,1,0.71990126
0.91564375,0.9225142,1,0,0,0,0.6071428,0.5039778,0.9147392,1,0.99906045,0.997557,1,1,0.71991575
0.9156912,0.9225142,1,0,0,0,0.59821427,0.5038208,0.91485393,1,0.99906045,0.99511015,1,1,0.7199303
0.9157386,0.9225142,1,0,0,0,0.58928573,0.5036638,0.91496867,1,0.9990624,0.99511015,1,1,0.7199448
0.91578597,0.9225142,1,0,0,0,0.58035713,0.5035068,0.91504514,1,0.9982804,0.999998,1,1,0.71995926
0.9158334,0.9225142,1,0,0,0,0.57142854,0.5033498,0.9151598,1,0.9990624,0.9951121,1,1,0.7199738
0.9158808,0.9225142,1,0,0,0,0.5625,0.5031929,0.91527456,1,0.9990624,0.99511015,1,1,0.7199882
0.91592824,0.9225142,1,0,0,0,0.5535714,0.5030359,0.91535103,1,0.025660098,0.99755305,1,1,0.7200028
0.91597563,0.9225142,1,0,0,0,0.5446428,0.5028791,0.9154657,1,0.9990624,0.997557,1,1,0.72001725
0.916023,0.9225142,1,0,0,0,0.53571427,0.5027221,0.91558045,1,0.9990624,0.99511015,1,1,0.72003174
0.91607046,0.9225142,1,0,0,0,0.52678573,0.50256526,0.91569513,1,0.9990624,0.99511015,1,1,0.7200463
0.91611785,0.9225142,1,0,0,0,0.51785713,0.5024084,0.91577166,1,0.9982804,0.999998,1,1,0.7200607
0.9161653,0.9225142,1,0,0,0,0.50892854,0.5022515,0.91588634,1,0.9990624,0.9951121,1,1,0.72007525
0.9162127,0.9225142,1,0,0,0,0.5,0.50209475,0.9160011,1,0.9990624,0.99511015,1,1,0.7200897
0.9162601,0.9225142,1,0,0,0,0.4910714,0.50193787,0.91607755,1,0.025660157,0.99755305,1,1,0.7201042
0.9163075,0.9225142,1,0,0,0,0.4821428,0.50178105,0.91619223,1,0.9990624,0.997557,1,1,0.72011864
0.9163549,0.9225142,1,0,0,0,0.47321427,0.50162435,0.916307,1,0.9990624,0.99511015,1,1,0.7201332
0.91640234,0.9225142,1,0,0,0,0.46428567,0.5014676,0.91642165,1,0.9990624,0.99511015,1,1,0.7201476
0.9164497,0.9225142,1,0,0,0,0.45535713,0.5013108,0.9164981,1,0.9982804,0.999998,1,1,0.7201621
0.9164972,0.9225142,1,0,0,0,0.44642854,0.50115407,0.91661286,1,0.9990624,0.9951121,1,1,0.7201766
0.91654456,0.9225142,1,0,0,0,0.4375,0.50099736,0.9167276,1,0.9990624,0.99511015,1,1,0.720191
0.916592,0.9225142,1,0,0,0,0.4285714,0.50084066,0.9168041,1,0.025660276,0.99755305,1,1,0.7202055
0.9166394,0.9225142,1,0,0,0,0.4196428,0.500684,0.91691875,1,0.9990624,0.997557,1,1,0.72021997
0.9166868,0.9225142,1,0,0,0,0.41071427,0.5005274,0.9170335,1,0.9990624,0.99511015,1,1,0.72023445
0.9167342,0.9225142,1,0,0,0,0.40178567,0.50037074,0.9171482,1,0.9990624,0.99511015,1,1,0.72024894
0.9167816,0.9225142,1,0,0,0,0.39285713,0.500214,0.91722465,1,0.9982804,0.999998,1,1,0.72026336
0.91682905,0.9225142,1,0,0,0,0.38392854,0.5000575,0.9173394,1,0.9990624,0.9951121,1,1,0.72027785
0.91687644,0.9225142,1,0,0,0,0.375,0.49990088,0.9174541,1,0.9990624,0.99511015,1,1,0.7202923
0.9169239,0.9225142,1,0,0,0,0.3660714,0.49974418,0.9175306,1,0.025660574,0.99755305,1,1,0.72030675
0.91697127,0.9225142,1,0,0,0,0.3571428,0.49958766,0.9176453,1,0.9990624,0.997557,1,1,0.72032124
0.91701865,0.9225142,1,0,0,0,0.34821427,0.4994312,0.91776,1,0.9990624,0.99511015,1,1,0.7203357
0.9170661,0.9225142,1,0,0,0,0.33928567,0.49927455,0.9178747,1,0.9990624,0.99511015,1,1,0.72035015
0.9171135,0.9225142,1,0,0,0,0.33035713,0.49911803,0.91795117,1,0.9982804,0.999998,1,1,0.7203646
0.9171609,0.9225142,1,0,0,0,0.32142854,0.4989615,0.9180659,1,0.9990624,0.9951121,1,1,0.72037905
0.9172083,0.9225142,1,0,0,0,0.31249994,0.498805,0.91818064,1,0.9990624,0.99511015,1,1,0.72039354
0.91725576,0.9225142,1,0,0,0,0.3035714,0.4986487,0.9182571,1,0.025660992,0.99755305,1,1,0.72040796
0.91730314,0.9225142,1,0,0,0,0.2946428,0.49849218,0.9183718,1,0.9990624,0.997557,1,1,0.7204224
0.91735053,0.9225142,1,0,0,0,0.28571427,0.49833572,0.91848654,1,0.9990624,0.99511015,1,1,0.7204369
0.917398,0.9225142,1,0,0,0,0.27678567,0.49817938,0.9186012,1,0.9990624,0.99511015,1,1,0.7204513
0.91744536,0.9225142,1,0,0,0,0.26785713,0.49802285,0.9186777,1,0.9982824,0.999998,1,1,0.7204658
0.9174928,0.9225142,1,0,0,0,0.25892854,0.4978665,0.9187924,1,0.9990624,0.9951121,1,1,0.7204802
0.9175402,0.9225142,1,0,0,0,0.24999994,0.49771023,0.9189071,1,0.9990624,0.99511015,1,1,0.7204946
0.91758764,0.9225142,1,0,0,0,0.2410714,0.4975537,0.91898364,1,0.025661588,0.9975531,1,1,0.72050905
0.917635,0.9225142,1,0,0,0,0.2321428,0.49739736,0.9190983,1,0.9990624,0.997557,1,1,0.72052354
0.9176824,0.9225142,1,0,0,0,0.22321427,0.49724102,0.91921306,1,0.9990624,0.99511015,1,1,0.720538
0.91772985,0.9225142,1,0,0,0,0.21428567,0.49708468,0.91932774,1,0.9990624,0.99511015,1,1,0.7205524
0.91777724,0.9225142,1,0,0,0,0.20535713,0.4969285,0.9194042,1,0.9982824,0.999998,1,1,0.72056687
0.9178247,0.9225142,1,0,0,0,0.19642854,0.49677223,0.91951895,1,0.9990624,0.9951121,1,1,0.7205813
0.9178721,0.9225142,1,0,0,0,0.18749994,0.4966159,0.9196336,1,0.9990624,0.99511015,1,1,0.7205957
0.9179195,0.9225142,1,0,0,0,0.1785714,0.49645972,0.91971016,1,0.025662303,0.9975531,1,1,0.72061014
0.9179669,0.9225142,1,0,0,0,0.1696428,0.49630356,0.91982484,1,0.9990624,0.997557,1,1,0.72062457
0.9180143,0.9225142,1,0,0,0,0.16071427,0.49614727,0.9199396,1,0.9990624,0.99511015,1,1,0.720639
0.91806173,0.9225142,1,0,0,0,0.15178567,0.4959911,0.92005426,1,0.9990624,0.99511015,1,1,0.7206534
0.9181091,0.9225142,1,0,0,0,0.14285707,0.49583495,0.9201307,1,0.9982824,0.999998,1,1,0.72066784
0.91815656,0.9225142,1,0,0,0,0.13392854,0.49567878,0.92024547,1,0.9990624,0.9951121,1,1,0.72068226
0.91820395,0.9225142,1,0,0,0,0.12499994,0.49552262,0.92036015,1,0.9990624,0.99511015,1,1,0.7206967
0.9182514,0.9225142,1,0,0,0,0.1160714,0.49536645,0.9204366,1,0.025663137,0.9975531,1,1,0.7207111
0.9182988,0.9225142,1,0,0,0,0.107142806,0.4952103,0.92055136,1,0.9990624,0.997557,1,1,0.72072554
0.91834617,0.9225142,1,0,0,0,0.09821427,0.4950543,0.9206661,1,0.99906045,0.99511015,1,1,0.72073996
0.9183936,0.9225142,1,0,0,0,0.08928567,0.49489814,0.9207808,1,0.99906045,0.99511015,1,1,0.7207544
0.918441,0.9225142,1,0,0,0,0.080357075,0.49474216,0.92085725,1,0.9982843,0.999998,1,1,0.7207688
0.91848844,0.9225142,1,0,0,0,0.07142854,0.494586,0.920972,1,0.99906045,0.9951121,1,1,0.7207832
0.9185358,0.9225142,1,0,0,0,0.06249994,0.49443,0.92108667,1,0.99906045,0.99511015,1,1,0.7207976
0.9185833,0.9225142,1,0,0,0,0.053571403,0.49427396,0.92116314,1,0.025664032,0.9975531,1,1,0.720812
0.91863066,0.9225142,1,0,0,0,0.044642806,0.49411803,0.9212779,1,0.99906045,0.997557,1,1,0.7208264
0.91867805,0.9225142,1,0,0,0,0.03571427,0.493962,0.9213926,1,0.99906045,0.99511015,1,1,0.7208408
