SP,RP,TI,TT,UT,LMS,CML,MLR
610938,256504,0.1,4.86E-05,0.09996165,0,0,0.011470886
610986,256552,0.1,4.86E-05,0.100000013,0,0,0.011469985
611034,256584,0.1,0.050086902,0.050038328,0,0,0.011469084
611082,256632,0.1,4.86E-05,0.049961685,0,0,0.011468183
611130,256680,0.1,4.86E-05,0.100000013,0,0,0.011467282
611178,256728,0.1,4.86E-05,0.100000013,0,0,0.011466381
611226,256760,0.1,8.69E-05,3.83E-05,0,0,0.011465481
611274,256792,0.1,0.050086916,0.250000012,0,0,0.011464581
611322,256824,0.1,8.69E-05,0.250000021,0,0,0.01146368
611370,256856,0.1,8.70E-05,0.400000047,0,0,0.01146278
611418,256888,0.1,8.70E-05,0.400000057,0,0,0.01146188
611466,256920,0.1,8.71E-05,0.400000062,0,0,0.011460981
611514,256952,0.1,8.72E-05,0.400000064,0,0,0.011460081
611562,256984,0.1,8.72E-05,0.400000065,0,0,0.011459182
611610,257016,0.1,8.73E-05,0.400000064,0,0,0.011458282
611658,257048,0.1,8.74E-05,0.400000062,0,0,0.011457383
611706,257080,0.1,8.74E-05,0.40000006,0,0,0.011456484
611754,257112,0.1,8.75E-05,0.400000058,0,0,0.011455585
611802,257144,0.1,8.75E-05,0.400000055,0,0,0.011454686
611850,257176,0.1,8.76E-05,0.400000052,0,0,0.011453788
611898,257208,0.1,8.76E-05,0.400000049,0,0,0.011452889
611946,257240,0.1,8.77E-05,0.400000045,0,0,0.011451991
611994,257240,0.1,-1,-1,1,1,0.011454361
612042,257240,0.1,-1,-1,1,2,0.011455096
612090,257240,0.1,-1,-1,1,3,0.011455832
612138,257272,0.1,8.77E-05,0.400000042,0,0,0.0114533
612186,257272,0.1,-1,-1,1,1,0.011455669
612234,257272,0.1,-1,-1,1,2,0.011456404
612282,257272,0.1,-1,-1,1,3,0.011457139
612330,257304,0.1,8.78E-05,0.400000038,0,0,0.011454608
612378,257304,0.1,-1,-1,1,1,0.011456976
612426,257304,0.1,-1,-1,1,2,0.011457711
612474,257304,0.1,-1,-1,1,3,0.011458446
612522,257336,0.1,8.78E-05,0.400000035,0,0,0.011455915
612570,257336,0.1,-1,-1,1,1,0.011458282
612618,257336,0.1,-1,-1,1,2,0.011459017
612666,257336,0.1,-1,-1,1,3,0.011459751
612714,257368,0.1,8.78E-05,0.400000031,0,0,0.011457221
612762,257368,0.1,-1,-1,1,1,0.011459588
612810,257368,0.1,-1,-1,1,2,0.011460322
612858,257368,0.1,-1,-1,1,3,0.011461056
612906,257400,0.1,8.78E-05,0.400000027,0,0,0.011458527
612954,257400,0.1,-1,-1,1,1,0.011460893
613002,257400,0.1,-1,-1,1,2,0.011461627
613050,257400,0.1,-1,-1,1,3,0.01146236
613098,257432,0.1,8.79E-05,0.400000024,0,0,0.011459832
613146,257432,0.1,-1,-1,1,1,0.011462197
613194,257432,0.1,-1,-1,1,2,0.01146293
613242,257432,0.1,-1,-1,1,3,0.011463664
613290,257464,0.1,8.79E-05,0.40000002,0,0,0.011461136
613338,257464,0.1,-1,-1,1,1,0.0114635
613386,257464,0.1,-1,-1,1,2,0.011464233
613434,257464,0.1,-1,-1,1,3,0.011464966
613482,257496,0.1,8.79E-05,0.400000016,0,0,0.011462439
613530,257496,0.1,-1,-1,1,1,0.011464802
613578,257496,0.1,-1,-1,1,2,0.011465535
613626,257496,0.1,-1,-1,1,3,0.011466268
613674,257528,0.1,8.79E-05,0.400000013,0,0,0.011463741
613722,257528,0.1,-1,-1,1,1,0.011466104
613770,257528,0.1,-1,-1,1,2,0.011466836
613818,257528,0.1,-1,-1,1,3,0.011467569
613866,257560,0.1,8.79E-05,0.40000001,0,0,0.011465043
613914,257560,0.1,-1,-1,1,1,0.011467404
613962,257560,0.1,-1,-1,1,2,0.011468136
614010,257560,0.1,-1,-1,1,3,0.011468869
614058,257592,0.1,8.79E-05,0.400000006,0,0,0.011466344
614106,257592,0.1,-1,-1,1,1,0.011468704
614154,257592,0.1,-1,-1,1,2,0.011469436
614202,257592,0.1,-1,-1,1,3,0.011470168
614250,257624,0.1,8.79E-05,0.400000003,0,0,0.011467643
614298,257624,0.1,-1,-1,1,1,0.011470003
614346,257624,0.1,-1,-1,1,2,0.011470735
614394,257624,0.1,-1,-1,1,3,0.011471466
614442,257656,0.1,8.79E-05,0.399999983,0,0,0.011468943
614490,257656,0.1,-1,-1,1,1,0.011471301
614538,257656,0.1,-1,-1,1,2,0.011472033
614586,257656,0.1,-1,-1,1,3,0.011472764
614634,257688,0.1,8.79E-05,0.399999935,0,0,0.011470241
614682,257688,0.1,-1,-1,1,1,0.011472599
614730,257688,0.1,-1,-1,1,2,0.01147333
614778,257688,0.1,-1,-1,1,3,0.011474061
614826,257720,0.1,8.78E-05,0.399999938,0,0,0.011471538
614874,257720,0.1,-1,-1,1,1,0.011473895
614922,257720,0.1,-1,-1,1,2,0.011474626
614970,257720,0.1,-1,-1,1,3,0.011475357
615018,257752,0.1,8.77E-05,0.399999941,0,0,0.011472835
615066,257752,0.1,-1,-1,1,1,0.011475191
615114,257752,0.1,-1,-1,1,2,0.011475922
615162,257752,0.1,-1,-1,1,3,0.011476652
615210,257784,0.1,8.77E-05,0.399999945,0,0,0.011474131
615258,257784,0.1,-1,-1,1,1,0.011476486
615306,257784,0.1,-1,-1,1,2,0.011477216
615354,257784,0.1,-1,-1,1,3,0.011477946
615402,257816,0.1,0.000377635,0.400289952,0,0,0.011475426
615450,257816,0.1,-1,-1,1,1,0.01147778
615498,257816,0.1,-1,-1,1,2,0.01147851
615546,257850,0.1,0.000441577,0.300063941,0,0,0.01147599
615560,257864,0.000453206,0.000393576,0.000405206,0,0,0.011475729
615594,257898,0.000304,0.000621576,0.000532,0,0,0.011475096
615608,257912,0.000633206,0.000613576,0.000625206,0,0,0.011474835
615642,257948,0.000524,0.000621576,0.000532,0,0,0.011474201
615656,257962,0.000633206,0.000513576,0.000525206,0,0,0.01147394
615692,257962,0.000424,-1,-1,1,1,0.011476517
615740,257962,0.097028383,-1,-1,1,2,0.011477247
615788,257962,0.1,-1,-1,1,3,0.011477976
615836,257962,0.1,-1,-1,1,4,0.011478705
615884,257962,0.1,-1,-1,1,5,0.011479434
615932,257962,0.1,-1,-1,1,6,0.011480163
615980,257962,0.1,-1,-1,1,7,0.011480892
616028,257962,0.1,-1,-1,1,8,0.011481621
616076,257962,0.1,-1,-1,1,9,0.01148235
616124,257962,0.1,-1,-1,1,10,0.011483078
616172,257962,0.1,-1,-1,1,11,0.011483806
616220,257962,0.1,-1,-1,1,12,0.011484535
616268,257962,0.1,-1,-1,1,13,0.011485263
616316,257962,0.1,-1,-1,1,14,0.011485991
616364,257962,0.1,-1,-1,1,15,0.011486719
616412,257962,0.1,-1,-1,1,16,0.011487447
616460,257962,0.1,-1,-1,1,17,0.011488174
616508,257962,0.1,-1,-1,1,18,0.011488902
616556,257962,0.1,-1,-1,1,19,0.011489629
616604,257962,0.1,-1,-1,1,20,0.011490357
616652,257962,0.1,-1,-1,1,21,0.011491084
616700,257962,0.1,-1,-1,1,22,0.011491811
616748,257962,0.1,-1,-1,1,23,0.011492538
616796,257962,0.1,-1,-1,1,24,0.011493265
616844,257962,0.1,-1,-1,1,25,0.011493992
616892,257962,0.1,-1,-1,1,26,0.011494719
616940,257962,0.1,-1,-1,1,27,0.011495445
616988,257962,0.1,-1,-1,1,28,0.011496172
617036,257962,0.1,-1,-1,1,29,0.011496898
